Volume,Energy
49.40266376344501,-325.51646229
49.73274520824926,-325.52198568
50.06429368169707,-325.5273541
50.397309183788465,-325.53257068
50.73180653299458,-325.53763835
51.067770910844274,-325.54256001
51.40523195427983,-325.54733861
51.744160026358955,-325.5519771
52.08458476402395,-325.55647785
52.42649134880367,-325.56084382
52.76989459916927,-325.5650776
53.11479451512073,-325.56918174
53.4612059151292,-325.57315901
53.8090991622524,-325.57701177
54.15850389343261,-325.58074232
54.50943492714099,-325.58435353
54.86186262643523,-325.58784735
55.2158018097865,-325.59122631
55.57126729566592,-325.5944926
55.9282590840735,-325.59764883
56.28677717500925,-325.60069665
56.646806750002014,-325.60363844
57.00839226446524,-325.60647654
57.371504081456635,-325.60921303
57.73614220097618,-325.61184975
58.102336259966194,-325.61438871
58.47007143995551,-325.6168322
58.83934774094414,-325.61918195
59.21019479987437,-325.62143982
59.58258297980392,-325.62360752
59.956527099203925,-325.62568741
60.33204197654553,-325.62768103
60.7091127933576,-325.62959007
61.08775436811126,-325.63141541
61.46796670080654,-325.63316319
61.84974979144342,-325.63483166
62.23311845849305,-325.63642209
62.61807270195544,-325.63793667
63.00459770335943,-325.63937679
63.392708281176176,-325.6407439
63.78241925387681,-325.6420399
64.17373062146136,-325.6432658
64.56662756545865,-325.64442357
64.96112490433983,-325.64551422
65.35722263810493,-325.64653953
65.75493558522507,-325.64750054
66.15426374570025,-325.6483992
66.55519230105934,-325.64923636
66.95773606977346,-325.65001369
67.36190987031378,-325.65073214
67.76769888420915,-325.65139309
68.17511792993072,-325.651998
68.58418182594963,-325.65254811
68.99486093532357,-325.65304435
69.40717007652373,-325.65348816
69.82113888649236,-325.65388067
70.23673772828718,-325.65422276
70.65398142037935,-325.65451577
71.07288478124,-325.65476089
71.493432992398,-325.65495881
71.91562605385334,-325.65511094
72.33949360254833,-325.65521825
72.76502082001178,-325.65528156
73.19220770624374,-325.65530198
73.62106907971533,-325.65528041
74.05160494042654,-325.65521798
74.48380046990626,-325.65511544
74.9177001235679,-325.6549736
75.35325944599802,-325.65479342
75.79050807413893,-325.6545761
76.22944600799062,-325.65432207
76.67008806602425,-325.6540322
77.1124046112975,-325.65370759
77.55644009922385,-325.65334869
78.00216489286096,-325.65295641
78.44959381068,-325.65253155
78.89872685268098,-325.65207492
79.34957883733505,-325.65158709
79.80213494617104,-325.6510689
80.25642481613124,-325.65052087
80.71241881027338,-325.64994412
81.17014656553974,-325.64933869
81.62959326345917,-325.64870564
82.09078854097399,-325.64804565
82.55370276114189,-325.64735924
83.018350742434,-325.64664699
83.48474730332148,-325.64590965
83.95287762533319,-325.64514765
84.42277134541143,-325.64436185
84.89439882661388,-325.64355246
85.36778970588286,-325.64272032
85.84292916474718,-325.6418657
86.3198468401492,-325.64098957
86.79851309514657,-325.64009206
87.27894274821047,-325.63917387
87.76115061781204,-325.63823534
88.24512188548013,-325.63727734
88.73087136968589,-325.63630004
89.21839907042929,-325.63530393
89.70771980618152,-325.63428955
90.1988187584714,-325.63325755
