Volume,Energy
39.43847185004729,-325.53372662
39.70197390398709,-325.5387519
39.96666143561866,-325.54362816
40.23250480799973,-325.54835872
40.499533658072565,-325.55294646
40.767747985837175,-325.5573946
41.03713297282243,-325.56170594
41.3077182559706,-325.56588337
41.57947419833939,-325.56992974
41.85241561839997,-325.57384791
42.12655733462347,-325.5776404
42.401899347009895,-325.58131005
42.95616944180038,-325.58829092
43.23509752420443,-325.59160715
43.51524072124255,-325.59481048
43.79658421444359,-325.59790356
44.07914282227872,-325.60088846
44.36291654474791,-325.60376751
44.64790538185117,-325.60654312
44.9341093335885,-325.60921732
45.221528399959915,-325.61179234
45.51017739943654,-325.61427033
45.800056332018386,-325.61665336
46.0911503792343,-325.61894339
46.383489178026586,-325.62114245
46.67704309145294,-325.62325248
46.97185657492681,-325.62527538
47.26788517303474,-325.62721301
47.5651733411902,-325.6290671
47.86369144245087,-325.63083968
48.16346911375906,-325.6325322
48.46449153664361,-325.63414655
48.76675871110453,-325.63568433
49.070285455612954,-325.63714729
49.3750717701689,-325.63853685
49.68111765477236,-325.63985473
49.98842310942333,-325.64110245
50.29698813412182,-325.64228142
50.60682754733896,-325.64339312
50.91794134907477,-325.6444392
51.23031472085808,-325.6454208
51.543962481160065,-325.64633947
51.85889944845186,-325.6471964
52.1751108042623,-325.64799315
52.49261136706256,-325.64873083
52.81138631838147,-325.64941082
53.131450476690205,-325.65003423
53.452818660459876,-325.65060249
53.77546123274821,-325.65111659
54.09940783049751,-325.65157776
54.424658453707764,-325.65198737
54.75119828390782,-325.65234622
55.07905695803998,-325.65265555
55.4082196576331,-325.65291654
55.73867156421601,-325.65313006
56.07045713320219,-325.65329728
56.40354672764932,-325.65341921
56.73795516602855,-325.65349684
57.07368244833988,-325.65353113
57.41072857458332,-325.65352302
57.74910836323,-325.65347361
58.08880699580878,-325.65338357
58.429824472319666,-325.65325404
58.772190429704956,-325.6530857
59.115890049493494,-325.65287965
59.46092333168528,-325.65263663
59.80729027628031,-325.65235743
60.15500570174974,-325.65204288
60.50406960809356,-325.65169401
60.85448199531179,-325.65131128
61.20624286340441,-325.65089559
61.55935221237142,-325.6504479
61.91382486068399,-325.6499687
62.269645989870945,-325.64945879
62.62683041840344,-325.64891895
62.98537814628149,-325.64834986
63.34530399197622,-325.64775218
63.706578318545354,-325.64712659
64.06923076293118,-325.64647387
64.4332613251337,-325.64579444
64.7986700051529,-325.64508906
65.1654568029888,-325.64435844
65.53362171864138,-325.643603
65.90316475211067,-325.64282344
66.27410072186778,-325.64202035
66.64642962791275,-325.64119433
67.02015147024554,-325.64034588
67.39526624886616,-325.63947557
67.77177396377465,-325.63858393
68.14967461497095,-325.63767156
68.52898302092625,-325.63673886
68.90969918164052,-325.63578641
69.29182309711379,-325.63481469
69.67535476734605,-325.63382428
70.06030901080842,-325.63281551
70.4466710090298,-325.63178895
70.83444076201016,-325.63074498
71.2236479066918,-325.62968413
71.6142628061324,-325.62860675
72.00631509727431,-325.62751337
