Volume,Energy
108.02665466320666,-4.157430669824777e-17
108.74843394132299,-4.1585767902635616e-17
109.47342112207326,-4.159690580947438e-17
110.20162331832358,-4.160772567226748e-17
110.93304764294015,-4.161823226494542e-17
111.66770120878918,-4.162843071021901e-17
112.40559112873677,-4.163832632698799e-17
113.146724515649,-4.1647923148024693e-17
113.89110848239214,-4.16572264704301e-17
114.63875014183222,-4.166624117712853e-17
115.38965660683552,-4.167497145348375e-17
116.14383499026812,-4.1683422204218835e-17
116.90129240499611,-4.169159798527661e-17
117.66203596388573,-4.169950333080112e-17
118.42607277980308,-4.170714240435731e-17
119.19340996561448,-4.1714519761887997e-17
119.96405463418581,-4.172163969775074e-17
120.73801389838334,-4.172850650630312e-17
121.51529487107331,-4.1735124133122394e-17
122.29590466512178,-4.174149722134647e-17
123.07985039339485,-4.174762925877841e-17
123.8671391687588,-4.1753524299989374e-17
124.65777810407964,-4.175918655214182e-17
125.45177431222366,-4.176461991721548e-17
126.24913490605695,-4.176982816639747e-17
127.04986699844558,-4.1774815158069965e-17
127.85397770225578,-4.17795847942127e-17
128.66147413035384,-4.178414054083e-17
129.4723633956056,-4.178848595112129e-17
130.2866526108774,-4.179262481807244e-17
131.10434888903538,-4.179656073848042e-17
131.9254593429458,-4.1800297134751994e-17
132.74999108547456,-4.1803837581885354e-17
133.57795122948792,-4.1807185763872544e-17
134.40934688785214,-4.181034440555974e-17
135.24418517343327,-4.1813317060146335e-17
136.08247319909742,-4.181610730263053e-17
136.92421807771083,-4.1818718010449894e-17
137.7694269221396,-4.1821152518816117e-17
138.61810684524983,-4.1823414446324954e-17
139.47026495990784,-4.182550603824963e-17
140.32590837897968,-4.182743067339942e-17
141.1850442153314,-4.1829191665187254e-17
142.04767958182924,-4.1830791934648256e-17
142.91382159133954,-4.18322341194335e-17
143.7834773567281,-4.1833521423962116e-17
144.65665399086123,-4.183465657308026e-17
145.5333586066052,-4.1835642487823033e-17
146.413598316826,-4.183648191483538e-17
147.29738023438978,-4.183717775335365e-17
148.18471147216275,-4.1837732444840005e-17
149.07559914301112,-4.1838148866732e-17
149.97005035980098,-4.1838429896467206e-17
150.8680722353984,-4.183857760492871e-17
151.76967188266966,-4.183859480415778e-17
152.6748564144808,-4.183848426259811e-17
153.58363294369806,-4.183824816012665e-17
154.4960085831876,-4.183788906899821e-17
155.41199044581543,-4.183740971405892e-17
156.33158564444778,-4.1836812078996836e-17
157.254801291951,-4.18360986924692e-17
158.1816445011909,-4.1835272104932024e-17
159.11212238503379,-4.183433436546963e-17
160.04624205634582,-4.183328789374545e-17
160.98401062799323,-4.183213497863024e-17
161.92543521284205,-4.183087766920833e-17
162.87052292375841,-4.182951823255176e-17
163.81928087360856,-4.1828059044726364e-17
164.77171617525855,-4.182650191503003e-17
165.72783594157468,-4.1824849088735994e-17
166.68764728542297,-4.1823102811117506e-17
167.65115731966955,-4.182126480427735e-17
168.6183731571806,-4.181933713909861e-17
169.58930191082248,-4.18173218864644e-17
170.56395069346098,-4.1815221051861497e-17
171.54232661796243,-4.1813036531782826e-17
172.524436797193,-4.181077035351397e-17
173.51028834401896,-4.180842417376137e-17
174.49988837130616,-4.1805999889017995e-17
175.4932439919209,-4.1803499570166925e-17
176.49036231872944,-4.1800924655926936e-17
177.49125046459784,-4.179827708638851e-17
178.49591554239214,-4.179555877984334e-17
179.50436466497868,-4.179277115321148e-17
180.51660494522346,-4.178991599399199e-17
181.53264349599274,-4.178699511148273e-17
182.55248743015267,-4.1784009988000024e-17
183.57614386056923,-4.178096228025035e-17
184.60361990010873,-4.1777853884726654e-17
185.63492266163726,-4.177468589136738e-17
186.67005925802118,-4.177146002227533e-17
187.7090368021263,-4.176817804315083e-17
188.75186240681893,-4.176484108752989e-17
189.79854318496527,-4.176145089931405e-17
190.84908624943145,-4.175800900441717e-17
191.9034987130835,-4.1754516449180193e-17
192.96178768878775,-4.1750974890309585e-17
194.02396028941018,-4.1747385744725367e-17
195.0900236278171,-4.174375038575e-17
196.1599848168745,-4.174007014310841e-17
197.2338509694487,-4.1736346259330474e-17
